DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EL,2010,114766,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EL,2011,106428,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EL,2012,100371,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EL,2013,94134,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EL,2014,92149,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EL,2015,91847,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EL,2016,92898,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EL,2017,88553,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EL,2018,86440,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EL,2019,83763,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EL,2020,84764,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EL,2021,85303,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ES,2010,485252,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ES,2011,470553,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ES,2012,453348,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ES,2013,424440,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ES,2014,426076,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ES,2015,418432,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ES,2016,408734,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ES,2017,391265,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ES,2018,370827,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ES,2019,358747,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ES,2020,340635,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ES,2021,336247,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU27_2020,2010,4603858,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU27_2020,2011,4458386,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU27_2020,2012,4417656,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU27_2020,2013,4303313,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU27_2020,2014,4361239,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU27_2020,2015,4330922,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU27_2020,2016,4379549,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU27_2020,2017,4328560,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU27_2020,2018,4253256,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU27_2020,2019,4168656,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU27_2020,2020,4071484,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU27_2020,2021,4066082,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU28,2010,5411129,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU28,2011,5266162,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU28,2012,5230626,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU28,2013,5081671,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU28,2014,5137147,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU28,2015,5107668,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU28,2016,5153935,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU28,2017,5083314,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU28,2018,4984174,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,EU28,2019,4881355,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FI,2010,60980,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FI,2011,59961,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FI,2012,59493,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FI,2013,58134,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FI,2014,57232,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FI,2015,55472,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FI,2016,52814,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FI,2017,50321,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FI,2018,47577,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FI,2019,45613,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FI,2020,46463,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FI,2021,49594,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FR,2010,833654,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FR,2011,824263,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FR,2012,821844,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FR,2013,812343,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FR,2014,819328,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FR,2015,799671,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FR,2016,784325,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FR,2017,770045,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FR,2018,759199,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FR,2019,754008,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FR,2020,735775,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FR,2021,738594,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FX,2010,802224,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FX,2011,792996,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FX,2012,790290,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,FX,2013,780000,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,GE,2010,62585,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,GE,2011,58014,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,GE,2013,57878,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,GE,2014,60635,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,GE,2015,59249,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,GE,2016,56569,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,GE,2017,53293,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,GE,2018,51138,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,GE,2019,48296,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,GE,2020,46520,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,GE,2021,45946,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HR,2010,43361,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HR,2011,41197,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HR,2012,41771,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HR,2013,39939,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HR,2014,39566,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HR,2015,37503,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HR,2016,37537,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HR,2017,36556,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HR,2018,36945,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HR,2019,36135,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HR,2020,35845,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HR,2021,36508,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HU,2010,90335,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HU,2011,88049,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HU,2012,90269,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HU,2013,89524,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HU,2014,93281,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HU,2015,92135,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HU,2016,95361,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HU,2017,94646,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HU,2018,93467,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HU,2019,93100,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HU,2020,93807,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,HU,2021,94003,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IE,2010,75174,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IE,2011,74033,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IE,2012,71674,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IE,2013,68954,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IE,2014,67295,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IE,2015,65536,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IE,2016,63841,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IE,2017,61824,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IE,2018,61022,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IE,2019,59289,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IE,2020,55959,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IE,2021,58440,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IS,2010,4907,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IS,2011,4492,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IS,2012,4533,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IS,2013,4326,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IS,2014,4375,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IS,2015,4129,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IS,2016,4034,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IS,2017,4071,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IS,2018,4228,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IS,2019,4452,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IS,2020,4512,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IS,2021,4879,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IT,2010,561944,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IT,2011,546585,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IT,2012,534186,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IT,2013,514308,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IT,2014,502596,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IT,2015,485780,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IT,2016,473438,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IT,2017,458151,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IT,2018,439747,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IT,2019,420084,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IT,2020,404892,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,IT,2021,399431,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LI,2010,329,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LI,2011,395,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LI,2012,357,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LI,2013,339,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LI,2014,372,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LI,2015,325,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LI,2016,378,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LI,2017,338,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LI,2018,378,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LI,2019,356,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LI,2020,353,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LI,2021,375,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LT,2010,30676,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LT,2011,30268,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LT,2012,30459,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LT,2013,29885,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LT,2014,30369,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LT,2015,31475,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LT,2016,30623,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LT,2017,28696,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LT,2018,28149,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LT,2019,27393,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LT,2020,25144,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LT,2021,23330,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LU,2010,5874,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LU,2011,5639,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LU,2012,6026,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LU,2013,6115,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LU,2014,6070,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LU,2015,6115,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LU,2016,6050,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LU,2017,6174,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LU,2018,6274,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LU,2019,6230,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LU,2020,6459,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LU,2021,6690,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LV,2010,19781,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LV,2011,18825,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LV,2012,19897,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LV,2013,20596,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LV,2014,21746,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LV,2015,21979,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LV,2016,21968,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LV,2017,20828,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LV,2018,19314,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LV,2019,18786,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LV,2020,17552,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,LV,2021,17420,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MC,2015,308,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MC,2016,295,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MC,2018,227,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MD,2010,40474,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MD,2011,39182,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MD,2012,39435,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MD,2013,37871,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MD,2014,40909,be
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MD,2015,40855,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MD,2016,39961,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MD,2017,36640,ep
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MD,2018,34764,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MD,2019,32022,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MD,2020,30730,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ME,2010,7418,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ME,2011,7215,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ME,2012,7459,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ME,2013,7475,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ME,2014,7529,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ME,2015,7386,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ME,2016,7569,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ME,2017,7432,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ME,2018,7264,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ME,2019,7223,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ME,2020,7097,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,ME,2021,7033,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MK,2010,24296,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MK,2011,22770,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MK,2012,23568,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MK,2013,23138,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MK,2014,23596,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MK,2015,23075,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MK,2016,23002,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MK,2017,21754,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MK,2018,21333,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MK,2019,19845,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MK,2020,19031,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MK,2021,18648,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MT,2010,3898,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MT,2011,4165,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MT,2012,4130,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MT,2013,4032,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MT,2014,4191,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MT,2015,4325,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MT,2016,4476,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MT,2017,4319,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MT,2018,4444,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MT,2019,4350,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MT,2020,4414,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,MT,2021,4395,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NL,2010,184397,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NL,2011,180060,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NL,2012,175959,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NL,2013,171341,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NL,2014,175181,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NL,2015,170510,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NL,2016,172520,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NL,2017,169836,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NL,2018,168525,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NL,2019,169680,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NL,2020,168681,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NL,2021,179441,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NO,2010,61442,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NO,2011,60220,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NO,2012,60255,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NO,2013,58878,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NO,2014,58976,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NO,2015,58815,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NO,2016,58890,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NO,2017,56633,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NO,2018,55120,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NO,2019,54495,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NO,2020,52979,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,NO,2021,56060,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PL,2010,413300,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PL,2011,388416,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PL,2012,386257,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PL,2013,369576,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PL,2014,375160,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PL,2015,369308,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PL,2016,382257,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PL,2017,401982,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PL,2018,388178,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PL,2019,374954,
